row ID,row m/z,row retention time,caoshanhu-LC-MS-MS-positive-01.mzXML Peak area,
10152,205.19192504882812,25.641833333333334,2379594.8157348554,
10157,205.1943359375,28.951833333333333,3859765.5591455204,
10323,207.10077667236328,17.141000000000002,3056519.1502880747,
10353,207.13931274414062,13.011333333333333,279191.1567065432,
10356,207.13707733154297,14.760833333333332,338629.95205322234,
10372,207.17364501953125,23.318499999999997,7768991.527308367,
10387,207.1737518310547,33.09316666666667,487006.2273339882,
10410,208.03618621826172,3.6327,380935.8899653929,
10584,208.1335220336914,10.537333333333333,377227.0047487795,
10671,209.11671447753906,3.305066666666667,576867.8259285889,
10764,209.1522216796875,14.400833333333333,2736666.9937132564,
11189,211.1328582763672,6.606933333333333,1452028.4311352544,
11238,211.1685791015625,9.22925,890512.1947353506,
11464,213.1269989013672,18.9415,1306450.7580248965,
11493,217.15743255615234,6.511116666666666,174282.31780273395,
11564,213.1468048095703,4.558316666666667,219339.87226098662,
11579,213.1469268798828,11.225183333333332,292685.2114235845,
11822,215.1419677734375,21.698500000000003,1260589.598734745,
12010,216.17396545410156,27.537666666666667,691608.6108123771,
12400,219.1729736328125,13.011333333333333,871011.2850683606,
12433,219.17301177978516,10.954316666666667,375179.3415668943,
12438,219.173095703125,16.133516666666665,1.0650664396474602E7,
12798,221.1540756225586,17.680999999999997,690370.9167773548,
12803,221.18932342529297,13.86085,4188060.434110359,
12808,221.1873321533203,17.321,852783.2960986296,
12809,221.18875885009766,18.581166666666665,4214112.950390643,
12983,222.2202606201172,29.516000000000002,397002.6406298846,
12984,222.22093200683594,30.586833333333335,1913716.1813378835,
13008,223.06044006347656,3.6327,8.257051271205464E7,
13009,223.06155395507812,6.894416666666667,651701.9213867188,
13111,223.1681671142578,13.86085,928399.245885865,
13712,225.14881134033203,13.500833333333333,574367.0492835699,
13962,227.1065673828125,13.191333333333334,4694972.17215699,
13991,227.1074676513672,37.64666666666667,172432.92607666014,
14351,229.12252807617188,9.04925,2078091.733570983,
14353,229.1224822998047,23.1385,3.1540849071464766E7,
14848,231.13727569580078,9.617883333333333,652683.2593211677,
14850,231.1376495361328,11.55825,876255.3043088377,
14852,231.13861846923828,15.987183333333332,963331.4550241691,
14855,231.13756561279297,18.9415,1.352405176521091E8,
14857,231.13815307617188,24.578666666666667,1.0055479250436002E8,
15147,233.12249755859375,6.059166666666667,47685.12637451156,
15260,233.15310668945312,11.7499,5105111.353632813,
15264,233.15402221679688,21.5185,6.596817366480982E7,
15267,233.15558624267578,25.641833333333334,2872345.1085888664,
15529,235.1431884765625,6.3699666666666666,72914.58679687427,
15579,235.16791534423828,7.676583333333334,2097109.1153359362,
15603,235.16901397705078,23.318499999999997,6490254.757163097,
15606,235.170166015625,32.412,2100771.327115476,
15608,235.1685791015625,36.57183333333333,4814119.2412097175,
15982,237.1835174560547,6.511116666666666,108568.79411279276,
15987,237.18425750732422,7.676583333333334,376224.9082031252,
15989,237.18218994140625,9.617883333333333,1531359.4875803227,
16065,240.19470977783203,16.685166666666667,231576.0140582894,
16134,238.21562957763672,26.525,473821.249218748,
16135,238.21507263183594,27.6335,1717400.5073095702,
16137,238.2130355834961,29.984666666666666,365565.59797485557,
16144,239.1291046142578,3.01085,116982.10613391122,
16448,239.20175170898438,13.86085,625658.006218019,
17101,245.04197692871094,3.6327,2977849.203320432,
17141,245.1177520751953,7.496583333333334,1143724.1931877441,
17142,245.1177215576172,10.537333333333333,2702405.3614684446,
17296,245.1847381591797,30.586833333333335,255826.51977538972,
17391,246.14871215820312,23.1385,293642.13339843624,
17512,247.13243103027344,3.01085,365757.2231090087,
17525,247.13434600830078,17.141000000000002,1058666.802482906,
17728,248.16394805908203,24.578666666666667,1198939.122547603,
17900,249.14805603027344,11.55825,2.2600829277843874E7,
17901,249.14886474609375,15.987183333333332,4090626.3717817357,
17902,249.1553497314453,16.263016666666665,85428.97037842027,
17904,249.1488037109375,19.301499999999997,9009344.78144545,
17921,249.14862060546875,41.204166666666666,444859.940129395,
17966,250.1811294555664,21.5185,603004.7315551796,
17970,249.18359375,24.921833333333332,538090.999804688,
18142,251.16497802734375,14.580833333333334,1541008.9426088864,
18332,251.16336059570312,8.756583333333333,9322887.081474366,
18380,251.199462890625,23.4985,7459159.620461428,
18626,253.1199722290039,18.221166666666665,1453024.9695239242,
18628,253.12127685546875,24.758666666666667,796347.2797558567,
18760,253.17835998535156,8.396583333333334,997251.6170820317,
18761,253.1788101196289,10.029683333333333,1.1903275760980215E7,
18963,254.20743560791016,20.004666666666665,749791.2572387665,
19039,255.13583374023438,21.5185,809934.5325878934,
19591,256.2249450683594,20.004666666666665,621109.7477734371,
19593,256.2257080078125,24.2185,895175.4999823008,
19817,258.11041259765625,1.4002000000000001,269569.6564468994,
20089,259.16802978515625,23.1385,1227954.5654605094,
20290,261.01556396484375,3.6327,1319656.923808838,
20434,261.1833190917969,25.10183333333333,1978251.5635437053,
20646,263.12786865234375,7.496583333333334,5091913.008115967,
20673,263.1636505126953,16.263016666666665,4619856.584134536,
20674,263.1656799316406,18.581166666666665,171320.69267578414,
21039,265.1429748535156,5.453066666666667,4600740.1452963855,
21040,265.14398193359375,8.756583333333333,5270394.918481322,
21096,265.1799011230469,16.685166666666667,289902.2570600606,
21117,265.2137756347656,30.16466666666667,391964.29912292614,
21119,265.21434020996094,33.09316666666667,460081.08380340744,
21145,266.1246643066406,1.4002000000000001,43581.82213867188,
21255,266.17413330078125,18.9415,1834249.564028319,
21338,267.15814208984375,4.6541500000000005,2583663.053200805,
21375,267.1934814453125,16.133516666666665,2407934.0708288574,
21377,267.19427490234375,20.80366666666667,1536467.0539141838,
21506,269.1733093261719,9.04925,635103.4893845208,
21661,269.1741027832031,6.894416666666667,1188961.079535279,
21797,270.20538330078125,7.676583333333334,203307.73242187416,
21799,270.2059020996094,10.029683333333333,852198.9321552727,
21804,270.20513916015625,16.994666666666667,2507498.564011413,
21951,271.1900939941406,8.216583333333334,954020.8031850588,
22009,271.2407531738281,27.065,1042756.34173096,
22079,274.1800079345703,22.2385,3029870.936870113,
22130,272.22015380859375,7.676583333333334,287730.40166015504,
22136,272.2206268310547,14.760833333333332,1759982.1747178347,
22234,274.1788024902344,17.321,430832.19845672476,
22262,273.2565612792969,36.45916666666667,379015.21149413445,
22389,274.27313232421875,27.245,631315.3745043946,
22393,274.2738342285156,32.8005,1040424.1409179717,
22514,275.1990661621094,30.406833333333335,280870.2608508296,
22608,276.1944274902344,20.34783333333333,1633755.0334570345,
22762,277.1805114746094,26.345000000000002,7932973.860351555,
22812,277.2143249511719,23.4985,358808.46328125603,
23118,279.1579895019531,6.764916666666666,291495.54700000014,
23120,279.15948486328125,10.954316666666667,2597002.998918825,
23121,279.1592712402344,13.500833333333333,2502515.067878909,
23125,279.15966796875,17.141000000000002,1877929.0665478446,
23132,279.1609344482422,26.00183333333333,779677.2826562652,
23137,279.1595916748047,38.689166666666665,1812947.0118646221,
23152,279.2295227050781,28.016833333333334,215731.3239208983,
23153,279.2286071777344,28.676,503991.3582543961,
23158,279.23072814941406,32.0235,334140.59766967886,
23188,279.2312927246094,24.2185,9410877.05470705,
23216,280.09153747558594,1.4455333333333333,66754.25579150389,
23500,281.13800048828125,4.170716666666666,481125.24262243655,
23551,282.17236328125,11.975233333333334,468825.3292585434,
23558,281.17474365234375,17.680999999999997,3755506.687705097,
23672,282.27813720703125,35.7945,212128.80011230477,
23831,283.18963623046875,14.580833333333334,230045.8249287113,
24074,284.2937927246094,37.77616666666667,267706.1698706068,
24148,285.1459045410156,23.8585,760565.9465332048,
24342,287.1276550292969,4.908016666666667,366816.0837353517,
24354,287.12811279296875,13.191333333333334,5786440.980068857,
24359,287.1277160644531,18.221166666666665,128688.05917968697,
24393,287.1852569580078,6.894416666666667,898188.0946513679,
24484,287.2356719970703,23.318499999999997,617372.1459228531,
24775,289.1435546875,18.221166666666665,1.082772231753902E7,
24785,289.2140655517578,27.921,243383.7606805421,
24943,290.28363037109375,36.45916666666667,329278.4917114202,
25029,291.15911865234375,6.606933333333333,217376.5210469973,
25082,291.157958984375,8.756583333333333,230557.75336450187,
25090,291.159423828125,15.30085,1484176.3692751452,
25146,291.2308349609375,30.766833333333334,607821.5495483389,
25199,292.1895294189453,11.975233333333334,241457.93878539966,
25452,293.2098693847656,21.389,1243889.9065136714,
25455,293.21165466308594,31.184,2003527.3230908199,
25457,293.2116241455078,35.5355,595069.8127343752,
25459,293.2110290527344,39.3755,2562192.0884124734,
25643,296.06590270996094,1.4455333333333333,390109.38315313717,
25741,295.22279357910156,20.983666666666668,190234.77125976494,
25742,295.2255096435547,23.318499999999997,8400373.173339853,
25744,295.2261962890625,32.13616666666667,1687865.7840893622,
25745,295.2279815673828,32.8005,670425.9494775396,
25747,295.2266387939453,38.689166666666665,1361377.8091564937,
25748,295.2256774902344,40.3715,6049659.551596704,
25909,296.2583923339844,29.855166666666666,6503228.417255854,
26065,297.2418212890625,24.921833333333332,1268092.5382592762,
26066,297.2419891357422,27.245,837627.7861865234,
26216,298.201171875,17.680999999999997,977378.9841552826,
26243,298.2735900878906,29.984666666666666,142565.81295898632,
26246,298.27439880371094,31.698,1.0851219979821855E7,
26647,300.28912353515625,33.81316666666667,1990423.5709112568,
26837,301.2137756347656,29.855166666666666,648621.1951129147,
26843,301.2151336669922,32.8005,237463.78780578624,
27022,302.3040771484375,35.7945,169385.68803710974,
27093,303.1195068359375,6.3699666666666666,177959.0712540893,
27176,303.2301330566406,31.698,2118775.3217770564,
27432,306.2058868408203,22.9585,435696.9407226551,
27471,305.2468566894531,32.29933333333334,549106.1567333988,
27725,307.2625427246094,33.63316666666667,1322765.6444824212,
27728,307.26153564453125,38.689166666666665,1315587.6596069539,
27960,309.20567321777344,20.34783333333333,830354.2195574966,
28014,309.24151611328125,29.301499999999997,1528129.9765734784,
28020,309.2417907714844,32.29933333333334,932232.022033691,
28477,312.2894287109375,39.0325,4043081.748637687,
28532,313.23370361328125,17.500999999999998,474283.06267333997,
28557,313.2734069824219,36.0535,1026608.9797265828,
28570,314.1398620605469,5.145,238512.13399487262,
28571,314.139404296875,7.04075,2193985.4050292964,
28650,314.17596435546875,14.940850000000001,760613.4255034177,
28926,316.19004821777344,16.865166666666667,4268492.38307862,
29275,318.2061462402344,15.30085,2548007.015262879,
29295,318.2981262207031,27.245,578228.9339709476,
29445,319.1178894042969,10.137183333333333,211481.23706738456,
29520,319.2222900390625,24.2185,1210474.5016406272,
29926,323.25787353515625,33.45316666666667,979227.768020627,
29945,323.2922058105469,31.382,102521.99635009677,
30027,324.2158508300781,11.366333333333333,361783.3808713383,
30321,326.3045349121094,39.8315,5589547.000488337,
30592,328.31915283203125,41.058,345388.83641479403,
30594,329.10272216796875,25.461833333333335,476214.8110839852,
30753,330.26153564453125,18.761166666666668,1000768.3367858914,
30784,331.15440368652344,6.003516666666667,557315.3607910762,
30855,331.26121520996094,39.8315,137793.71162109607,
30863,331.2838134765625,35.5355,366756.3603881786,
30864,331.2832946777344,36.0535,5109909.913883154,
31363,335.2174530029297,19.301499999999997,836280.7152111839,
31408,336.3250427246094,38.869166666666665,172364.24993835136,
31619,338.3399963378906,40.1915,4535610.324323716,
32245,344.22772216796875,28.676,352190.1942108152,
32511,348.2160339355469,13.371333333333332,467893.4259722893,
32515,348.2156524658203,17.500999999999998,767836.7961865225,
32535,348.2734069824219,11.845733333333333,624137.7696796879,
32542,348.30799865722656,36.0535,2015449.8322082907,
32985,352.31959533691406,33.99316666666667,369797.34155883675,
33010,353.2674255371094,28.016833333333334,366174.4710107419,
33020,353.26820373535156,33.27316666666667,383193.910722655,
33022,353.2681884765625,36.0535,801228.7689843881,
33343,358.24139404296875,30.277333333333335,499817.5795263677,
33485,362.3250732421875,37.25816666666666,105643.29121582625,
33554,364.33958435058594,36.57183333333333,230204.78833007716,
33719,367.262939453125,35.5355,352915.9782861293,
33725,367.26251220703125,40.3715,449045.86534179776,
33775,369.2792053222656,36.57183333333333,233266.4807775889,
33946,373.2738800048828,33.63316666666667,868455.6446777333,
33983,375.10911560058594,6.606933333333333,304899.3880200197,
34176,383.14715576171875,6.00895,114681.48376550277,
34181,383.1475372314453,16.865166666666667,136370.44291992157,
34659,391.28546142578125,38.689166666666665,1.2219996473654734E7,
34967,395.2959899902344,39.1955,686426.9688171414,
34968,395.29600524902344,40.1915,168203.06015625285,
34978,395.3653259277344,44.757666666666665,802140.3658276364,
35024,397.2385559082031,32.0235,1698503.5390893517,
35036,397.3120880126953,39.651500000000006,322366.1282226481,
35039,397.38050842285156,41.935833333333335,1086754.531040019,
35040,397.3802795410156,43.416000000000004,1018933.4380810546,
35093,399.2544708251953,32.55833333333333,190504.6931152419,
35159,401.1613006591797,6.894416666666667,273829.4501751708,
35300,403.3199157714844,38.50916666666667,584606.9056286574,
35585,411.3609924316406,44.2785,659821.6755810477,
35741,415.2494201660156,28.146333333333335,69122.65160156263,
35816,417.1191711425781,6.432116666666667,277588.2638513184,
35817,417.1191711425781,7.170249999999999,746331.0452172856,
36316,429.11920166015625,10.683666666666666,284914.6189722289,
36354,429.3715362548828,42.082166666666666,1664114.3211755147,
36358,430.376953125,43.84983333333333,191979.62983215495,
36639,437.3404846191406,33.09316666666667,1376544.2955859497,
36675,438.3766784667969,34.38166666666667,478632.4011254824,
36687,439.14239501953125,1.3717166666666667,96039.80454919432,
36701,439.354736328125,39.1955,1772960.2304223662,
36749,441.08184814453125,3.6327,141444.96740856938,
36784,441.37103271484375,43.9625,3414202.671946425,
36834,443.0971984863281,3.6327,175635.0873521729,
36838,443.0977783203125,8.036583333333333,2970681.740061039,
36840,443.09814453125,9.8717,1773956.8712680668,
37010,446.14454650878906,10.683666666666666,409057.19876312243,
37074,447.3489685058594,42.617,232257.62429565628,
37175,449.31005859375,38.689166666666665,203917.20331054364,
37240,451.3209991455078,36.397000000000006,1800772.618270262,
37242,451.32275390625,39.0325,603747.6786718738,
37346,455.11631774902344,1.4455333333333333,115928.272926239,
37356,455.3514099121094,33.09316666666667,2858429.2716601817,
37367,455.3695526123047,37.88883333333333,102114.76892578634,
37442,459.13011169433594,9.759033333333333,139979.4307432865,
37558,462.2122497558594,4.79535,1156470.8866431278,
37650,463.3768615722656,41.367333333333335,1445509.5182873562,
37677,464.226806640625,14.580833333333334,100017.30629882771,
37740,465.30023193359375,21.5185,597754.9782629432,
37745,465.29974365234375,29.6065,693309.5416662603,
37803,467.09490966796875,3.6327,5520404.134548642,
37810,467.3172607421875,28.771833333333333,247374.00073242115,
37909,469.33355712890625,37.96783333333334,503094.46215576446,
37910,469.3343200683594,38.50916666666667,218685.43709228231,
38073,473.2357177734375,30.766833333333334,412959.19999267516,
38209,476.15472412109375,9.759033333333333,217910.75393038982,
38426,480.3113708496094,33.45316666666667,582299.0437499994,
38574,483.4151153564453,42.24533333333333,756584.7320825205,
38664,485.36322021484375,40.877833333333335,286048.2995813001,
38698,486.3564147949219,35.68183333333333,1241160.5457653797,
38901,492.4381408691406,44.10366666666666,511770.0827929678,
39185,502.3529052734375,36.75183333333334,2971019.147250971,
39507,514.4227294921875,43.236,323715.0978833,
39566,516.4362487792969,42.960166666666666,378292.21435669024,
39631,518.453857421875,42.797000000000004,536566.424019775,
39632,518.453857421875,43.84983333333333,128750.4989599628,
39646,519.2722778320312,19.301499999999997,279751.8311279344,
39678,520.2710571289062,23.6785,2171212.6491210847,
39883,524.3732299804688,36.75183333333334,856500.1485284364,
40002,528.4055786132812,42.082166666666666,280188.840368652,
40089,533.3840942382812,37.64666666666667,404589.542512211,
40118,534.3626708984375,33.45316666666667,684583.6108746318,
40184,538.3938293457031,37.095,71881.32661498997,
40372,547.2322998046875,18.401166666666665,839012.9409667933,
40409,549.2492980957031,20.80366666666667,4005520.651373888,
40860,574.3274230957031,29.855166666666666,1121734.3785327163,
40946,580.291259765625,22.7785,4969172.048510725,
40955,580.4913330078125,44.599666666666664,90255.95229736148,
41007,585.24755859375,19.1215,605773.5268203716,
41009,585.2464294433594,22.7785,262849.03945312387,
41089,591.4951782226562,42.082166666666666,318762.83468750183,
41117,594.5078125,40.551500000000004,226640.98235350905,
41308,617.2735595703125,20.16783333333333,5590011.998135975,
41338,618.5082397460938,43.9625,827512.5655224615,
41549,627.4429321289062,42.797000000000004,279442.3807006848,
41576,631.4911193847656,42.082166666666666,330779.2002911344,
41581,632.523681640625,44.87033333333333,814547.1193066402,
41611,638.2940673828125,16.39251666666667,218550.86277667165,
41627,643.2531433105469,10.374166666666667,286528.8623479001,
41675,644.4661254882812,42.960166666666666,8773926.262695301,
41730,652.3109436035156,19.1215,1.4021573018146928E7,
41777,657.2671508789062,19.1215,2764922.1635497985,
41830,663.4537963867188,44.87033333333333,1.2860840953085992E7,
41867,668.3044738769531,15.84085,484160.6343081972,
41905,672.4172973632812,33.27316666666667,395064.1054687483,
41908,673.2392578125,19.1215,893855.9164526354,
41957,679.2741394042969,10.261500000000002,859493.4083948967,
41966,684.201171875,44.18266666666667,2242759.381510345,
41976,686.2001037597656,44.18266666666667,1026478.7635586763,
42066,694.322265625,22.0585,4.866030615849591E7,
42075,694.4007568359375,30.406833333333335,332662.0345385731,
42091,696.301513671875,10.261500000000002,528472.6775904535,
42148,699.2772827148438,22.0585,7871609.403369124,
42194,708.336181640625,22.2385,761828.0182250966,
42276,715.2509155273438,22.0585,2591806.369921871,
42321,722.526123046875,44.87033333333333,233637.33527343578,
42365,735.3473205566406,22.0585,597919.1356933584,
42445,752.3268432617188,15.30085,1435159.5163810118,
42462,758.568359375,44.2785,3769062.894162565,
42518,782.5687255859375,43.579166666666666,801378.7730590688,
42592,808.3688354492188,25.281833333333335,399816.40461792215,
42675,840.395263671875,25.461833333333335,98852.14028320271,
42678,840.3961181640625,27.065,7401496.218200711,
42722,845.3518981933594,27.065,1302741.2503552267,
42739,848.766845703125,43.579166666666666,5014877.8586816415,
42793,861.3256225585938,27.065,643470.6175830052,
42817,874.78125,44.599666666666664,2977786.7821362317,
43296,968.4425659179688,29.561333333333334,306368.26476196485,
